Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/?p=creators/creator&id=1879,2,1,0:00:12,1,0.00%,50.00%,$0.00 
/?p=creators/creator&id=1882,2,1,0:00:32,1,0.00%,50.00%,$0.00 
/?p=creators/creator&id=1900,2,1,0:00:40,1,0.00%,0.00%,$0.00 
/?p=creators/creator&id=1907,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=creators/creator&id=1928,2,1,0:01:41,1,0.00%,50.00%,$0.00 
/?p=creators/creator&id=1930,6,4,0:00:11,3,0.00%,33.33%,$0.00 
/?p=creators/creator&id=1933,3,2,0:02:42,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=1939,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=creators/creator&id=1941,4,3,0:00:19,3,33.33%,50.00%,$0.00 
/?p=creators/creator&id=1944,5,2,0:00:19,2,0.00%,0.00%,$0.00 
/?p=creators/creator&id=1953,2,2,0:00:49,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=1957,4,3,0:02:14,1,100.00%,25.00%,$0.00 
/?p=creators/creator&id=1966,2,2,0:05:22,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=1968,3,2,0:00:19,2,50.00%,66.67%,$0.00 
/?p=creators/creator&id=1992,2,2,0:01:43,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=2002,3,1,0:00:09,1,0.00%,33.33%,$0.00 
/?p=creators/creator&id=2017,3,2,0:00:06,2,50.00%,66.67%,$0.00 
/?p=creators/creator&id=2036,2,2,0:01:08,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=2042,2,2,0:02:15,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=2046,2,2,0:01:22,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=2053,3,2,0:06:02,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=2056,2,2,0:00:21,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=2057,2,2,0:00:07,0,0.00%,50.00%,$0.00 
/?p=creators/creator&id=2060,3,3,0:00:52,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=2063,2,2,0:00:58,1,100.00%,50.00%,$0.00 
/?p=creators/creator&id=2064,2,1,0:00:22,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=2069,4,3,0:01:12,2,50.00%,25.00%,$0.00 
/?p=creators/creator&id=428,107,70,0:02:05,69,52.17%,53.27%,$0.00 
/?p=creators/creator&id=429,2,1,0:00:09,1,0.00%,50.00%,$0.00 
/?p=creators/creator&id=430,2,1,0:00:26,0,0.00%,50.00%,$0.00 
/?p=creators/creator&id=431,3,2,0:00:44,2,0.00%,0.00%,$0.00 
/?p=creators/creator&id=435,26,19,0:00:09,19,52.63%,57.69%,$0.00 
/?p=creators/creator&id=437,2,2,0:00:20,1,0.00%,50.00%,$0.00 
/?p=creators/creator&id=439,2,2,0:14:19,1,100.00%,50.00%,$0.00 
/?p=creators/creator&id=450,3,1,0:00:13,1,0.00%,0.00%,$0.00 
/?p=creators/creator&id=452,2,2,0:00:21,1,100.00%,50.00%,$0.00 
/?p=creators/creator&id=453,9,5,0:00:11,5,0.00%,33.33%,$0.00 
/?p=creators/creator&id=457,5,3,0:00:14,2,50.00%,20.00%,$0.00 
/?p=creators/creator&id=464,7,6,0:00:10,6,83.33%,85.71%,$0.00 
/?p=creators/creator&id=465,7,5,0:00:10,2,50.00%,42.86%,$0.00 
/?p=creators/creator&id=474,2,1,0:00:18,1,0.00%,50.00%,$0.00 
/?p=creators/creator&id=476,10,6,0:02:12,6,66.67%,60.00%,$0.00 
/?p=creators/creator&id=477,7,5,0:00:09,5,60.00%,57.14%,$0.00 
/?p=creators/creator&id=478,2,2,0:00:40,1,0.00%,50.00%,$0.00 
/?p=creators/creator&id=480,7,5,0:00:30,5,40.00%,57.14%,$0.00 
/?p=creators/creator&id=482,2,1,0:00:27,0,0.00%,0.00%,$0.00 
/?p=creators/creator&id=485,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=creators/creator&id=487,8,8,0:00:02,7,100.00%,87.50%,$0.00 
/?p=creators/creator&id=496,3,1,0:01:40,1,0.00%,33.33%,$0.00 
/?p=creators/creator&id=497,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=creators/creator&id=515,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/?p=creators/creator&id=523,6,5,0:00:20,3,33.33%,16.67%,$0.00 
/?p=creators/creator&id=531,4,3,0:00:07,3,66.67%,75.00%,$0.00 
/?p=creators/creator&id=535,9,5,0:00:11,5,60.00%,55.56%,$0.00 
/?p=creators/creator&id=550,3,3,0:02:05,1,100.00%,33.33%,$0.00 
/?p=creators/creator&id=554,5,5,0:00:00,5,100.00%,100.00%,$0.00 
/?p=creators/creator&id=557,2,1,0:00:26,1,0.00%,50.00%,$0.00 
/?p=creators/creator&id=562,5,5,0:00:38,5,60.00%,60.00%,$0.00 
/?p=creators/creator&id=565,3,3,0:00:20,1,0.00%,0.00%,$0.00 
/?p=creators/creator&id=567,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/?p=creators/creator&id=572,2,2,0:00:16,2,50.00%,50.00%,$0.00 
/?p=creators/creators,45,21,0:00:05,0,0.00%,4.44%,$0.00 
/?p=creators/creators&char=A,8,5,0:00:09,0,0.00%,0.00%,$0.00 
/?p=creators/creators&char=B,6,4,0:00:10,0,0.00%,0.00%,$0.00 
/?p=creators/creators&char=C,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/?p=creators/creators&char=G,6,2,0:00:04,0,0.00%,0.00%,$0.00 
/?p=creators/creators&char=H,3,1,0:00:04,0,0.00%,0.00%,$0.00 
/?p=creators/creators&char=O,4,1,0:00:25,0,0.00%,0.00%,$0.00 
/?p=creators/creators&char=P,5,2,0:00:12,1,0.00%,20.00%,$0.00 
/?p=creators/creators&char=S,3,1,0:01:31,0,0.00%,0.00%,$0.00 
/?p=creators/creators&char=V,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/?p=creators/creators&char=W,2,2,0:00:12,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=11,24,11,0:05:13,11,45.45%,37.50%,$0.00 
/?p=digitallibrary/digitalcontent&id=29,4,3,0:00:10,1,100.00%,25.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=30,11,2,0:00:21,1,100.00%,9.09%,$0.00 
/?p=digitallibrary/digitalcontent&id=32,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=38,2,1,0:00:07,0,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=53,12,4,0:00:28,2,50.00%,16.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=54,15,7,0:00:48,2,0.00%,6.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=55,14,7,0:00:18,4,75.00%,28.57%,$0.00 
/?p=digitallibrary/digitalcontent&id=76514,2,2,0:00:15,1,100.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76533,7,4,0:00:10,1,0.00%,57.14%,$0.00 
/?p=digitallibrary/digitalcontent&id=76534,2,2,0:01:13,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76535,3,2,0:00:20,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76536,12,7,0:00:38,7,28.57%,25.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76537,2,2,0:14:38,2,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76538,26,16,0:00:59,16,75.00%,61.54%,$0.00 
/?p=digitallibrary/digitalcontent&id=76539,10,7,0:01:52,7,57.14%,60.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76591,2,2,0:03:40,2,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76593,14,11,0:00:30,11,63.64%,71.43%,$0.00 
/?p=digitallibrary/digitalcontent&id=76605,2,2,0:00:39,0,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76608,17,5,0:01:17,5,40.00%,23.53%,$0.00 
/?p=digitallibrary/digitalcontent&id=76609,15,13,0:01:50,12,83.33%,86.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=76614,2,1,0:00:23,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76623,6,4,0:00:19,4,50.00%,66.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=76626,5,2,0:00:15,1,0.00%,40.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76627,11,10,0:00:29,10,90.00%,90.91%,$0.00 
/?p=digitallibrary/digitalcontent&id=76650,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76664,4,3,0:02:44,3,33.33%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76667,16,12,0:05:57,12,66.67%,68.75%,$0.00 
/?p=digitallibrary/digitalcontent&id=76857,3,2,0:01:27,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=76858,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76860,4,3,0:03:36,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76862,6,3,0:07:43,2,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=76877,5,4,0:00:56,4,50.00%,60.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76879,2,1,0:01:02,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76883,3,1,0:00:32,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76894,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76896,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76901,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76909,2,2,0:00:18,2,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76928,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76929,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=76948,2,2,0:00:46,2,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77020,7,4,0:00:34,1,0.00%,57.14%,$0.00 
/?p=digitallibrary/digitalcontent&id=77021,10,8,0:00:14,5,100.00%,60.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77031,7,3,0:00:18,3,33.33%,42.86%,$0.00 
/?p=digitallibrary/digitalcontent&id=77037,9,3,0:00:20,3,33.33%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77049,3,1,0:05:35,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77051,95,28,0:00:38,28,57.14%,26.32%,$0.00 
/?p=digitallibrary/digitalcontent&id=77056,16,4,0:00:26,3,0.00%,6.25%,$0.00 
/?p=digitallibrary/digitalcontent&id=77064,4,2,0:00:23,2,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77067,6,2,0:00:15,1,0.00%,16.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=77068,5,3,0:00:13,1,0.00%,20.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77069,2,1,0:00:23,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77070,5,3,0:00:19,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77079,3,1,0:03:28,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77081,4,3,0:00:37,3,66.67%,75.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77083,9,4,0:00:26,4,25.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77084,5,3,0:00:15,2,50.00%,40.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77085,2,1,0:02:03,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77093,14,10,0:07:23,5,40.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77101,16,10,0:01:07,7,57.14%,37.50%,$0.00 
/?p=digitallibrary/digitalcontent&id=77103,2,1,0:00:33,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77111,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77113,10,10,0:00:00,8,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77116,9,7,0:02:04,7,57.14%,66.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=77125,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77129,4,2,0:00:10,2,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77130,7,5,0:02:44,3,33.33%,28.57%,$0.00 
/?p=digitallibrary/digitalcontent&id=77131,27,21,0:02:31,20,85.00%,74.07%,$0.00 
/?p=digitallibrary/digitalcontent&id=77131....A,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77137,10,3,0:03:26,0,0.00%,20.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77138,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77150,4,2,0:00:50,2,0.00%,25.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77152,3,2,0:00:17,2,50.00%,66.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=77158,2,1,0:00:25,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77167,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77172,3,2,0:00:21,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77178,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77182,7,6,0:00:34,6,83.33%,85.71%,$0.00 
/?p=digitallibrary/digitalcontent&id=77183,5,3,0:06:18,2,0.00%,60.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77191,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77217,5,4,0:02:39,3,33.33%,20.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77221,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77224,2,1,0:00:36,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77227,31,21,0:05:12,21,33.33%,41.94%,$0.00 
/?p=digitallibrary/digitalcontent&id=77231,4,2,0:00:42,0,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77242,3,3,0:01:05,3,66.67%,66.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=77247,3,2,0:00:13,2,50.00%,66.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=77299,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77303,10,8,0:06:31,5,80.00%,60.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77304,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77321,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77335,2,2,0:00:00,2,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77369,2,1,0:00:59,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77385,4,4,0:00:00,0,0.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77395,2,2,0:01:48,2,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77419,10,8,0:00:16,7,85.71%,70.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77421,3,3,0:00:36,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77423,2,2,0:01:47,0,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77424,2,2,0:00:15,1,100.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77427,2,2,0:00:19,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77430,2,1,0:00:42,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77431,2,2,0:00:18,1,100.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77432,10,10,0:00:19,9,100.00%,90.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77435,3,2,0:00:29,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77436,3,2,0:00:17,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77437,2,1,0:00:37,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77440,22,15,0:01:48,14,28.57%,31.82%,$0.00 
/?p=digitallibrary/digitalcontent&id=77449,3,2,0:04:03,2,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77452,2,1,0:00:13,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77467,2,1,0:00:48,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77497,3,3,0:00:59,2,100.00%,66.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=77509,3,2,0:01:45,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77511,2,1,0:00:23,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77518,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77522,5,5,0:00:12,4,100.00%,80.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77523,3,1,0:00:37,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77536,3,1,0:04:00,0,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77539,3,2,0:01:34,2,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77542,2,2,0:00:00,1,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77557,2,2,0:00:18,1,100.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77585,2,2,0:00:14,1,100.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77608,2,2,0:00:32,1,100.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77612,19,11,0:03:23,8,37.50%,31.58%,$0.00 
/?p=digitallibrary/digitalcontent&id=77613,6,4,0:00:25,4,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77614,2,1,0:00:18,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77619,3,3,0:00:21,2,100.00%,66.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=77622,2,1,0:00:21,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77623,7,5,0:05:06,4,75.00%,42.86%,$0.00 
/?p=digitallibrary/digitalcontent&id=77632,3,2,0:00:24,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77640,8,4,0:00:13,4,0.00%,12.50%,$0.00 
/?p=digitallibrary/digitalcontent&id=77642,4,2,0:00:05,1,100.00%,25.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77647,12,10,0:00:29,9,77.78%,66.67%,$0.00 
/?p=digitallibrary/digitalcontent&id=77652,6,5,0:01:03,4,25.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77657,2,2,0:00:22,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77665,2,2,0:00:39,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77670,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77673,18,16,0:01:28,16,87.50%,88.89%,$0.00 
/?p=digitallibrary/digitalcontent&id=77681,10,5,0:00:16,5,60.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77686,2,1,0:00:46,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77708,2,1,0:00:18,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77838,3,2,0:00:04,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77841,2,2,0:00:08,0,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77844,2,1,0:00:08,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77847,2,2,0:00:40,0,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77848,3,2,0:00:41,1,100.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77849,2,2,0:00:09,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77852,3,2,0:00:06,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77854,9,7,0:00:42,4,100.00%,55.56%,$0.00 
/?p=digitallibrary/digitalcontent&id=77856,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77857,4,3,0:00:36,1,100.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77860,2,2,0:00:23,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77862,8,6,0:00:31,5,60.00%,75.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77866,4,3,0:00:06,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77867,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77870,2,2,0:00:21,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77872,3,2,0:00:26,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77873,2,2,0:01:39,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77874,3,2,0:02:59,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77878,6,5,0:00:56,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77882,3,3,0:02:37,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77886,3,2,0:00:10,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77889,4,4,0:00:14,3,66.67%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77899,6,4,0:00:31,2,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77900,9,6,0:04:34,6,50.00%,55.56%,$0.00 
/?p=digitallibrary/digitalcontent&id=77903,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77923,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77935,2,2,0:00:06,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77936,5,3,0:02:08,2,50.00%,40.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77944,2,1,0:01:58,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77954,2,1,0:09:44,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77957,2,2,0:00:02,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77963,2,1,0:00:53,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77964,3,2,0:00:06,1,100.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=77966,2,1,0:03:47,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77976,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77980,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77982,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77988,2,1,0:01:35,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=77989,3,1,0:00:46,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=78008,11,9,0:04:37,9,77.78%,72.73%,$0.00 
/?p=digitallibrary/digitalcontent&id=78014,4,1,0:00:12,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78015,4,1,0:00:27,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78018,4,3,0:00:06,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78024,3,3,0:00:00,3,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78048,2,1,0:00:11,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78063,2,1,0:00:04,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78074,4,4,0:00:00,4,100.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78078,2,1,0:00:05,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78085,2,1,0:00:24,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78088,2,2,0:00:00,0,0.00%,100.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78092,5,3,0:00:23,2,0.00%,20.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78094,4,1,0:00:29,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78105,2,1,0:00:47,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78114,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78116,3,1,0:00:11,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78121,2,1,0:00:13,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78139,4,2,0:00:06,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78140,4,2,0:00:04,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78145,2,1,0:01:26,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78147,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78150,2,1,0:00:10,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78154,3,2,0:00:48,2,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=78157,2,1,0:00:06,0,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78167,4,2,0:03:18,1,100.00%,25.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78175,2,1,0:00:15,0,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78179,3,2,0:00:08,1,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=78180,2,2,0:00:57,1,0.00%,0.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78189,2,2,0:00:06,2,50.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78192,4,4,0:01:08,4,25.00%,25.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78196,3,2,0:00:11,2,0.00%,33.33%,$0.00 
/?p=digitallibrary/digitalcontent&id=78200,2,1,0:00:06,1,0.00%,50.00%,$0.00 
/?p=digitallibrary/digitalcontent&id=78203,2,2,0:01:34,1,0.00%,0.00%,$0.00 
